ensembl_id	hgnc_symbol	tissue	value
ENSG00000076864	RAP1GAP	Brain_Cortex	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cortex	discordance_prt_high
ENSG00000076864	RAP1GAP	Brain_Cortex	discordance_prt_high
ENSG00000076864	RAP1GAP	Pituitary	discordance_prt_high
ENSG00000076864	RAP1GAP	Pituitary	discordance_prt_high
ENSG00000076864	RAP1GAP	Pituitary	discordance_prt_high
ENSG00000076864	RAP1GAP	Pituitary	discordance_prt_high
ENSG00000076864	RAP1GAP	Stomach	discordance_prt_high
ENSG00000076864	RAP1GAP	Stomach	discordance_prt_high
ENSG00000076864	RAP1GAP	Stomach	discordance_prt_high
ENSG00000076864	RAP1GAP	Stomach	discordance_prt_high
ENSG00000076864	RAP1GAP	Thyroid	discordance_prt_high
ENSG00000076864	RAP1GAP	Thyroid	discordance_prt_high
ENSG00000076864	RAP1GAP	Thyroid	discordance_prt_high
ENSG00000076864	RAP1GAP	Thyroid	discordance_prt_high
ENSG00000076928	ARHGEF1	Lung	concordance
ENSG00000076928	ARHGEF1	Lung	concordance
ENSG00000076928	ARHGEF1	Spleen	concordance
ENSG00000076928	ARHGEF1	Spleen	concordance
ENSG00000076984	MAP2K7	Artery_Tibial	discordance_prt_high
ENSG00000076984	MAP2K7	Brain_Cerebellum	discordance_prt_high
ENSG00000076984	MAP2K7	Brain_Cortex	discordance_prt_high
ENSG00000076984	MAP2K7	Colon_Sigmoid	discordance_prt_high
ENSG00000076984	MAP2K7	GE_junction	discordance_prt_high
ENSG00000076984	MAP2K7	Esophagus_Muscle	discordance_prt_high
ENSG00000076984	MAP2K7	Muscle_Skeletal	discordance_rna_high
ENSG00000076984	MAP2K7	Skin_Unexpo	discordance_rna_high
ENSG00000077044	DGKD	Muscle_Skeletal	discordance_rna_high
ENSG00000077063	CTTNBP2	Brain_Cerebellum	discordance_prt_high
ENSG00000077080	ACTL6B	Brain_Cerebellum	concordance
ENSG00000077080	ACTL6B	Pituitary	concordance
ENSG00000077147	TM9SF3	Stomach	concordance
ENSG00000077264	PAK3	Brain_Cortex	discordance_prt_high
ENSG00000077264	PAK3	Brain_Cortex	discordance_prt_high
ENSG00000077264	PAK3	Brain_Cortex	discordance_prt_high
ENSG00000077264	PAK3	Brain_Cortex	discordance_prt_high
ENSG00000077264	PAK3	Brain_Cortex	discordance_prt_high
ENSG00000077264	PAK3	Pituitary	discordance_prt_high
ENSG00000077264	PAK3	Pituitary	discordance_prt_high
ENSG00000077264	PAK3	Pituitary	discordance_prt_high
ENSG00000077264	PAK3	Pituitary	discordance_prt_high
ENSG00000077264	PAK3	Pituitary	discordance_prt_high
ENSG00000077327	SPAG6	Lung	concordance
ENSG00000077327	SPAG6	Testis	concordance
ENSG00000077348	EXOSC5	Skin_Unexpo	discordance_rna_high
ENSG00000077420	APBB1IP	Spleen	concordance
ENSG00000077420	APBB1IP	Spleen	concordance
ENSG00000077454	LRCH4	Lung	discordance_rna_high
ENSG00000077454	LRCH4	Nerve_Tibial	discordance_rna_high
ENSG00000077454	LRCH4	Spleen	discordance_rna_high
ENSG00000077454	LRCH4	Testis	discordance_rna_high
ENSG00000077514	POLD3	Testis	discordance_rna_high
ENSG00000077522	ACTN2	Artery_Coronary	discordance_rna_high
ENSG00000077522	ACTN2	Heart_Atrial	concordance
ENSG00000077522	ACTN2	Heart_Ventricle	concordance
ENSG00000077522	ACTN2	Muscle_Skeletal	concordance
ENSG00000077549	CAPZB	Muscle_Skeletal	discordance_prt_high
ENSG00000077935	SMC1B	Testis	concordance
ENSG00000077943	ITGA8	Artery_Aorta	concordance
ENSG00000077943	ITGA8	Artery_Coronary	concordance
ENSG00000077943	ITGA8	Artery_Tibial	concordance
ENSG00000077943	ITGA8	GE_junction	discordance_prt_high
ENSG00000078018	MAP2	Brain_Cerebellum	concordance
ENSG00000078018	MAP2	Brain_Cerebellum	concordance
ENSG00000078018	MAP2	Brain_Cerebellum	concordance
ENSG00000078018	MAP2	Brain_Cerebellum	concordance
ENSG00000078018	MAP2	Brain_Cerebellum	concordance
ENSG00000078018	MAP2	Brain_Cortex	concordance
ENSG00000078018	MAP2	Brain_Cortex	concordance
ENSG00000078018	MAP2	Brain_Cortex	concordance
ENSG00000078018	MAP2	Brain_Cortex	concordance
ENSG00000078018	MAP2	Brain_Cortex	concordance
ENSG00000078053	AMPH	Brain_Cerebellum	concordance
ENSG00000078053	AMPH	Brain_Cortex	concordance
ENSG00000078053	AMPH	Pituitary	concordance
ENSG00000078070	MCCC1	Heart_Atrial	discordance_prt_high
ENSG00000078070	MCCC1	Heart_Ventricle	concordance
ENSG00000078070	MCCC1	Liver	concordance
ENSG00000078070	MCCC1	Stomach	discordance_prt_high
ENSG00000078081	LAMP3	Lung	discordance_prt_high
ENSG00000078114	NEBL	Heart_Atrial	discordance_prt_high
ENSG00000078114	NEBL	Heart_Ventricle	concordance
ENSG00000078140	UBE2K	Esophagus_Mucosa	discordance_rna_high
ENSG00000078142	PIK3C3	Brain_Cerebellum	discordance_rna_high
ENSG00000078142	PIK3C3	Brain_Cortex	discordance_prt_high
ENSG00000078177	N4BP2	Liver	discordance_rna_high
ENSG00000078177	N4BP2	Liver	discordance_rna_high
ENSG00000078177	N4BP2	Liver	discordance_rna_high
ENSG00000078177	N4BP2	Pancreas	discordance_rna_high
ENSG00000078177	N4BP2	Pancreas	discordance_rna_high
ENSG00000078177	N4BP2	Pancreas	discordance_rna_high
ENSG00000078237	C12orf5	Brain_Cortex	discordance_prt_high
ENSG00000078269	SYNJ2	Minor_Salivary	discordance_rna_high
ENSG00000078295	ADCY2	Brain_Cerebellum	discordance_prt_high
ENSG00000078295	ADCY2	Brain_Cortex	discordance_prt_high
ENSG00000078304	PPP2R5C	Brain_Cortex	discordance_prt_high
ENSG00000078304	PPP2R5C	Heart_Ventricle	concordance
ENSG00000078328	RBFOX1	Heart_Atrial	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Atrial	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Atrial	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Atrial	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Ventricle	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Ventricle	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Ventricle	discordance_rna_high
ENSG00000078328	RBFOX1	Heart_Ventricle	discordance_rna_high
ENSG00000078328	RBFOX1	Muscle_Skeletal	discordance_rna_high
ENSG00000078328	RBFOX1	Muscle_Skeletal	discordance_rna_high
ENSG00000078328	RBFOX1	Muscle_Skeletal	discordance_rna_high
ENSG00000078328	RBFOX1	Muscle_Skeletal	discordance_rna_high
ENSG00000078369	GNB1	Brain_Cortex	concordance
ENSG00000078369	GNB1	Brain_Cortex	concordance
ENSG00000078369	GNB1	Brain_Cortex	concordance
ENSG00000078403	MLLT10	Testis	concordance
ENSG00000078487	ZCWPW1	Testis	concordance
ENSG00000078487	ZCWPW1	Testis	concordance
ENSG00000078487	ZCWPW1	Testis	concordance
ENSG00000078618	NRD1	Heart_Ventricle	discordance_rna_high
ENSG00000078618	NRD1	Muscle_Skeletal	discordance_rna_high
ENSG00000078618	NRD1	Testis	discordance_rna_high
ENSG00000078668	VDAC3	Brain_Cerebellum	discordance_prt_high
ENSG00000078668	VDAC3	Brain_Cerebellum	discordance_prt_high
ENSG00000078668	VDAC3	Brain_Cerebellum	discordance_prt_high
ENSG00000078668	VDAC3	Brain_Cortex	discordance_prt_high
ENSG00000078668	VDAC3	Brain_Cortex	discordance_prt_high
ENSG00000078668	VDAC3	Brain_Cortex	discordance_prt_high
ENSG00000078668	VDAC3	Heart_Atrial	concordance
ENSG00000078668	VDAC3	Heart_Atrial	concordance
ENSG00000078668	VDAC3	Heart_Atrial	concordance
ENSG00000078668	VDAC3	Heart_Ventricle	concordance
ENSG00000078668	VDAC3	Heart_Ventricle	concordance
ENSG00000078668	VDAC3	Heart_Ventricle	concordance
ENSG00000078668	VDAC3	Muscle_Skeletal	concordance
ENSG00000078668	VDAC3	Muscle_Skeletal	concordance
ENSG00000078668	VDAC3	Muscle_Skeletal	concordance
ENSG00000078674	PCM1	Muscle_Skeletal	discordance_rna_high
ENSG00000078674	PCM1	Muscle_Skeletal	discordance_rna_high
ENSG00000078674	PCM1	Muscle_Skeletal	discordance_rna_high
ENSG00000078674	PCM1	Testis	concordance
ENSG00000078674	PCM1	Testis	concordance
ENSG00000078674	PCM1	Testis	concordance
ENSG00000078747	ITCH	Esophagus_Mucosa	discordance_rna_high
ENSG00000078747	ITCH	Esophagus_Mucosa	discordance_rna_high
ENSG00000078747	ITCH	Esophagus_Mucosa	discordance_rna_high
ENSG00000078747	ITCH	Minor_Salivary	discordance_rna_high
ENSG00000078747	ITCH	Minor_Salivary	discordance_rna_high
ENSG00000078747	ITCH	Minor_Salivary	discordance_rna_high
ENSG00000078747	ITCH	Testis	discordance_rna_high
ENSG00000078747	ITCH	Testis	discordance_rna_high
ENSG00000078747	ITCH	Testis	discordance_rna_high
ENSG00000078808	SDF4	Pituitary	discordance_prt_high
ENSG00000078808	SDF4	Pituitary	discordance_prt_high
ENSG00000078814	MYH7B	Esophagus_Muscle	discordance_prt_high
ENSG00000078814	MYH7B	Esophagus_Muscle	discordance_prt_high
ENSG00000078814	MYH7B	Esophagus_Muscle	discordance_prt_high
ENSG00000078814	MYH7B	Heart_Atrial	discordance_rna_high
ENSG00000078814	MYH7B	Heart_Atrial	discordance_rna_high
ENSG00000078814	MYH7B	Heart_Atrial	discordance_rna_high
ENSG00000078814	MYH7B	Heart_Ventricle	concordance
ENSG00000078814	MYH7B	Heart_Ventricle	concordance
ENSG00000078814	MYH7B	Heart_Ventricle	concordance
ENSG00000078814	MYH7B	Muscle_Skeletal	concordance
ENSG00000078814	MYH7B	Muscle_Skeletal	concordance
ENSG00000078814	MYH7B	Muscle_Skeletal	concordance
ENSG00000078814	MYH7B	Nerve_Tibial	discordance_prt_high
ENSG00000078814	MYH7B	Nerve_Tibial	discordance_prt_high
ENSG00000078814	MYH7B	Nerve_Tibial	discordance_prt_high
ENSG00000078898	BPIFB2	Minor_Salivary	concordance
ENSG00000078898	BPIFB2	Minor_Salivary	concordance
ENSG00000078902	TOLLIP	Brain_Cerebellum	discordance_rna_high
ENSG00000078902	TOLLIP	Brain_Cortex	concordance
ENSG00000078902	TOLLIP	Esophagus_Mucosa	discordance_rna_high
ENSG00000078902	TOLLIP	Liver	discordance_rna_high
ENSG00000078902	TOLLIP	Pituitary	discordance_prt_high
ENSG00000078902	TOLLIP	Skin_Unexpo	discordance_rna_high
ENSG00000078902	TOLLIP	Skin_SunExpo	discordance_rna_high
ENSG00000078902	TOLLIP	Testis	discordance_rna_high
ENSG00000079112	CDH17	Colon_Transverse	concordance
ENSG00000079112	CDH17	Colon_Transverse	concordance
ENSG00000079112	CDH17	Small_Intestine	concordance
ENSG00000079112	CDH17	Small_Intestine	concordance
ENSG00000079156	OSBPL6	Brain_Cortex	concordance
ENSG00000079156	OSBPL6	Brain_Cortex	concordance
ENSG00000079156	OSBPL6	Brain_Cortex	concordance
ENSG00000079156	OSBPL6	Muscle_Skeletal	concordance
ENSG00000079156	OSBPL6	Muscle_Skeletal	concordance
ENSG00000079156	OSBPL6	Muscle_Skeletal	concordance
ENSG00000079215	SLC1A3	Brain_Cerebellum	concordance
ENSG00000079215	SLC1A3	Brain_Cerebellum	concordance
ENSG00000079215	SLC1A3	Brain_Cortex	concordance
ENSG00000079215	SLC1A3	Brain_Cortex	concordance
ENSG00000079246	XRCC5	Esophagus_Mucosa	discordance_rna_high
ENSG00000079263	SP140	Spleen	concordance
ENSG00000079277	MKNK1	Pancreas	concordance
ENSG00000079277	MKNK1	Pancreas	concordance
ENSG00000079277	MKNK1	Pancreas	concordance
ENSG00000079277	MKNK1	Spleen	discordance_rna_high
ENSG00000079277	MKNK1	Spleen	discordance_rna_high
ENSG00000079277	MKNK1	Spleen	discordance_rna_high
ENSG00000079387	SENP1	Artery_Aorta	discordance_prt_high
ENSG00000079387	SENP1	Artery_Aorta	discordance_prt_high
ENSG00000079387	SENP1	Testis	discordance_rna_high
ENSG00000079387	SENP1	Testis	discordance_rna_high
ENSG00000079432	CIC	Brain_Cerebellum	concordance
ENSG00000079432	CIC	Brain_Cerebellum	concordance
ENSG00000079435	LIPE	Adrenal_Gland	discordance_rna_high
ENSG00000079435	LIPE	Breast	concordance
ENSG00000079435	LIPE	Testis	discordance_rna_high
ENSG00000079459	FDFT1	Esophagus_Mucosa	discordance_rna_high
ENSG00000079459	FDFT1	Minor_Salivary	discordance_rna_high
ENSG00000079557	AFM	Liver	discordance_rna_high
ENSG00000079689	SCGN	Brain_Cerebellum	discordance_prt_high
ENSG00000079689	SCGN	Colon_Sigmoid	discordance_prt_high
ENSG00000079689	SCGN	Colon_Transverse	discordance_prt_high
ENSG00000079689	SCGN	Pancreas	discordance_prt_high
ENSG00000079689	SCGN	Pituitary	discordance_prt_high
ENSG00000079689	SCGN	Small_Intestine	discordance_prt_high
ENSG00000079691	LRRC16A	Artery_Coronary	discordance_rna_high
ENSG00000079691	LRRC16A	Small_Intestine	discordance_prt_high
ENSG00000079691	LRRC16A	Testis	discordance_prt_high
ENSG00000079739	PGM1	Heart_Ventricle	concordance
ENSG00000079739	PGM1	Liver	discordance_prt_high
ENSG00000079739	PGM1	Muscle_Skeletal	concordance
ENSG00000079785	DDX1	Heart_Ventricle	discordance_rna_high
ENSG00000079805	DNM2	Lung	discordance_rna_high
ENSG00000079805	DNM2	Skin_Unexpo	discordance_rna_high
ENSG00000079805	DNM2	Skin_SunExpo	discordance_rna_high
ENSG00000079805	DNM2	Stomach	discordance_rna_high
ENSG00000079819	EPB41L2	Nerve_Tibial	concordance
ENSG00000079819	EPB41L2	Nerve_Tibial	concordance
ENSG00000079841	RIMS1	Brain_Cerebellum	discordance_prt_high
ENSG00000079841	RIMS1	Brain_Cortex	discordance_prt_high
ENSG00000079950	STX7	Brain_Cortex	discordance_prt_high
ENSG00000079950	STX7	Brain_Cortex	discordance_prt_high
ENSG00000079999	KEAP1	Muscle_Skeletal	discordance_rna_high
ENSG00000079999	KEAP1	Muscle_Skeletal	discordance_rna_high
ENSG00000080007	DDX43	Testis	discordance_prt_high
ENSG00000080200	CRYBG3	Testis	discordance_prt_high
ENSG00000080345	RIF1	Muscle_Skeletal	discordance_rna_high
ENSG00000080345	RIF1	Muscle_Skeletal	discordance_rna_high
ENSG00000080345	RIF1	Testis	discordance_prt_high
ENSG00000080345	RIF1	Testis	discordance_prt_high
ENSG00000080371	RAB21	Heart_Ventricle	concordance
ENSG00000080493	SLC4A4	Brain_Cerebellum	discordance_prt_high
ENSG00000080493	SLC4A4	Brain_Cerebellum	discordance_prt_high
ENSG00000080493	SLC4A4	Brain_Cortex	discordance_prt_high
ENSG00000080493	SLC4A4	Brain_Cortex	discordance_prt_high
ENSG00000080493	SLC4A4	Pancreas	concordance
ENSG00000080493	SLC4A4	Pancreas	concordance
ENSG00000080503	SMARCA2	Ovary	concordance
ENSG00000080503	SMARCA2	Ovary	concordance
ENSG00000080503	SMARCA2	Uterus	discordance_prt_high
ENSG00000080503	SMARCA2	Uterus	discordance_prt_high
ENSG00000080546	SESN1	Heart_Atrial	discordance_prt_high
ENSG00000080546	SESN1	Heart_Ventricle	discordance_prt_high
ENSG00000080546	SESN1	Muscle_Skeletal	discordance_prt_high
ENSG00000080608	KIAA0020	Esophagus_Mucosa	discordance_rna_high
ENSG00000080608	KIAA0020	Esophagus_Mucosa	discordance_rna_high
ENSG00000080618	CPB2	Liver	discordance_rna_high
ENSG00000080802	CNOT4	Artery_Coronary	discordance_prt_high
ENSG00000080802	CNOT4	Artery_Coronary	discordance_prt_high
ENSG00000080815	PSEN1	Skin_Unexpo	discordance_rna_high
ENSG00000080815	PSEN1	Skin_Unexpo	discordance_rna_high
ENSG00000080815	PSEN1	Skin_Unexpo	discordance_rna_high
ENSG00000080819	CPOX	Liver	discordance_prt_high
ENSG00000080822	CLDND1	Brain_Cerebellum	discordance_prt_high
ENSG00000080822	CLDND1	Brain_Cerebellum	discordance_prt_high
ENSG00000080822	CLDND1	Brain_Cortex	concordance
ENSG00000080822	CLDND1	Brain_Cortex	concordance
ENSG00000080822	CLDND1	Skin_Unexpo	discordance_rna_high
ENSG00000080822	CLDND1	Skin_Unexpo	discordance_rna_high
ENSG00000080824	HSP90AA1	Adrenal_Gland	discordance_prt_high
ENSG00000080824	HSP90AA1	Brain_Cortex	concordance
ENSG00000080824	HSP90AA1	Testis	discordance_prt_high
ENSG00000080854	IGSF9B	Brain_Cerebellum	discordance_prt_high
ENSG00000080910	CFHR2	Liver	discordance_rna_high
ENSG00000081026	MAGI3	Brain_Cortex	discordance_prt_high
ENSG00000081154	PCNP	Artery_Coronary	discordance_prt_high
ENSG00000081181	ARG2	Esophagus_Mucosa	discordance_rna_high
ENSG00000081181	ARG2	Thyroid	discordance_rna_high
ENSG00000081189	MEF2C	Muscle_Skeletal	discordance_rna_high
ENSG00000081189	MEF2C	Muscle_Skeletal	discordance_rna_high
ENSG00000081237	PTPRC	Lung	concordance
ENSG00000081237	PTPRC	Lung	concordance
ENSG00000081237	PTPRC	Spleen	concordance
ENSG00000081237	PTPRC	Spleen	concordance
ENSG00000081248	CACNA1S	Muscle_Skeletal	concordance
ENSG00000081277	PKP1	Breast	discordance_rna_high
ENSG00000081277	PKP1	Esophagus_Mucosa	concordance
ENSG00000081277	PKP1	Minor_Salivary	concordance
ENSG00000081277	PKP1	Prostate	discordance_rna_high
ENSG00000081277	PKP1	Skin_Unexpo	concordance
ENSG00000081277	PKP1	Skin_SunExpo	concordance
ENSG00000081277	PKP1	Vagina	discordance_rna_high
ENSG00000081307	UBA5	Brain_Cortex	discordance_prt_high
ENSG00000081307	UBA5	Pancreas	concordance
ENSG00000081307	UBA5	Stomach	discordance_prt_high
ENSG00000081479	LRP2	Breast	discordance_rna_high
ENSG00000081479	LRP2	Lung	discordance_rna_high
ENSG00000081479	LRP2	Thyroid	concordance
ENSG00000081760	AACS	Brain_Cortex	concordance
ENSG00000081760	AACS	Esophagus_Mucosa	concordance
ENSG00000081760	AACS	Minor_Salivary	concordance
ENSG00000081760	AACS	Skin_Unexpo	discordance_rna_high
ENSG00000081760	AACS	Skin_SunExpo	discordance_rna_high
ENSG00000081760	AACS	Stomach	concordance
ENSG00000081760	AACS	Testis	discordance_rna_high
ENSG00000081803	CADPS2	Brain_Cerebellum	concordance
ENSG00000081803	CADPS2	Brain_Cortex	discordance_prt_high
ENSG00000081923	ATP8B1	Colon_Transverse	discordance_prt_high
ENSG00000081923	ATP8B1	Colon_Transverse	discordance_prt_high
ENSG00000081923	ATP8B1	Small_Intestine	discordance_prt_high
ENSG00000081923	ATP8B1	Small_Intestine	discordance_prt_high
ENSG00000082068	WDR70	Breast	discordance_prt_high
ENSG00000082074	FYB	Spleen	concordance
ENSG00000082074	FYB	Spleen	concordance
ENSG00000082153	BZW1	Adrenal_Gland	discordance_rna_high
ENSG00000082153	BZW1	Adrenal_Gland	discordance_rna_high
ENSG00000082153	BZW1	Esophagus_Mucosa	discordance_rna_high
ENSG00000082153	BZW1	Esophagus_Mucosa	discordance_rna_high
ENSG00000082153	BZW1	Esophagus_Muscle	discordance_rna_high
ENSG00000082153	BZW1	Esophagus_Muscle	discordance_rna_high
ENSG00000082175	PGR	Uterus	concordance
ENSG00000082213	C5orf22	Heart_Ventricle	discordance_rna_high
ENSG00000082397	EPB41L3	Brain_Cerebellum	discordance_prt_high
ENSG00000082397	EPB41L3	Brain_Cerebellum	discordance_prt_high
ENSG00000082397	EPB41L3	Brain_Cortex	discordance_prt_high
ENSG00000082397	EPB41L3	Brain_Cortex	discordance_prt_high
ENSG00000082397	EPB41L3	Nerve_Tibial	discordance_prt_high
ENSG00000082397	EPB41L3	Nerve_Tibial	discordance_prt_high
ENSG00000082458	DLG3	Brain_Cortex	discordance_prt_high
ENSG00000082515	MRPL22	Adrenal_Gland	discordance_rna_high
ENSG00000082515	MRPL22	Heart_Ventricle	discordance_rna_high
ENSG00000082515	MRPL22	Liver	discordance_rna_high
ENSG00000082515	MRPL22	Testis	discordance_rna_high
ENSG00000082701	GSK3B	Brain_Cortex	discordance_prt_high
ENSG00000082781	ITGB5	Artery_Aorta	concordance
ENSG00000082898	XPO1	Testis	discordance_prt_high
ENSG00000082898	XPO1	Testis	discordance_prt_high
ENSG00000082996	RNF13	Adrenal_Gland	discordance_prt_high
ENSG00000082996	RNF13	Adrenal_Gland	discordance_prt_high
ENSG00000082996	RNF13	Brain_Cortex	discordance_prt_high
ENSG00000082996	RNF13	Brain_Cortex	discordance_prt_high
ENSG00000082996	RNF13	Skin_SunExpo	discordance_prt_high
ENSG00000082996	RNF13	Skin_SunExpo	discordance_prt_high
ENSG00000082996	RNF13	Spleen	discordance_prt_high
ENSG00000082996	RNF13	Spleen	discordance_prt_high
ENSG00000083067	TRPM3	Brain_Cerebellum	concordance
ENSG00000083123	BCKDHB	Liver	concordance
ENSG00000083123	BCKDHB	Stomach	discordance_prt_high
ENSG00000083223	ZCCHC6	Esophagus_Mucosa	discordance_rna_high
ENSG00000083223	ZCCHC6	Esophagus_Mucosa	discordance_rna_high
ENSG00000083223	ZCCHC6	Skin_Unexpo	discordance_rna_high
ENSG00000083223	ZCCHC6	Skin_Unexpo	discordance_rna_high
ENSG00000083223	ZCCHC6	Skin_SunExpo	discordance_rna_high
ENSG00000083223	ZCCHC6	Skin_SunExpo	discordance_rna_high
ENSG00000083307	GRHL2	Breast	discordance_rna_high
ENSG00000083307	GRHL2	Esophagus_Mucosa	discordance_rna_high
ENSG00000083307	GRHL2	Lung	discordance_rna_high
ENSG00000083307	GRHL2	Pancreas	discordance_rna_high
ENSG00000083307	GRHL2	Skin_Unexpo	discordance_rna_high
ENSG00000083307	GRHL2	Skin_SunExpo	discordance_rna_high
ENSG00000083307	GRHL2	Thyroid	discordance_rna_high
ENSG00000083307	GRHL2	Vagina	discordance_rna_high
ENSG00000083444	PLOD1	Artery_Aorta	discordance_prt_high
ENSG00000083520	DIS3	Esophagus_Mucosa	discordance_rna_high
ENSG00000083535	PIBF1	Testis	discordance_rna_high
ENSG00000083535	PIBF1	Testis	discordance_rna_high
ENSG00000083535	PIBF1	Thyroid	discordance_rna_high
ENSG00000083535	PIBF1	Thyroid	discordance_rna_high
ENSG00000083642	PDS5B	Brain_Cerebellum	discordance_prt_high
ENSG00000083642	PDS5B	Brain_Cerebellum	discordance_prt_high
ENSG00000083642	PDS5B	Ovary	discordance_prt_high
ENSG00000083642	PDS5B	Ovary	discordance_prt_high
ENSG00000083720	OXCT1	Brain_Cortex	discordance_prt_high
ENSG00000083720	OXCT1	Heart_Atrial	concordance
ENSG00000083720	OXCT1	Heart_Ventricle	concordance
ENSG00000083720	OXCT1	Stomach	discordance_prt_high
ENSG00000083799	CYLD	Brain_Cortex	discordance_prt_high
ENSG00000083799	CYLD	Brain_Cortex	discordance_prt_high
ENSG00000083799	CYLD	Brain_Cortex	discordance_prt_high
ENSG00000083799	CYLD	Muscle_Skeletal	discordance_rna_high
ENSG00000083799	CYLD	Muscle_Skeletal	discordance_rna_high
ENSG00000083799	CYLD	Muscle_Skeletal	discordance_rna_high
ENSG00000083807	SLC27A5	Brain_Cortex	discordance_rna_high
ENSG00000083807	SLC27A5	Liver	concordance
ENSG00000083807	SLC27A5	Testis	discordance_rna_high
ENSG00000083845	RPS5	Pancreas	concordance
ENSG00000083845	RPS5	Pancreas	concordance
ENSG00000083845	RPS5	Skin_Unexpo	discordance_rna_high
ENSG00000083845	RPS5	Skin_Unexpo	discordance_rna_high
ENSG00000083845	RPS5	Skin_SunExpo	discordance_rna_high
ENSG00000083845	RPS5	Skin_SunExpo	discordance_rna_high
ENSG00000084070	SMAP2	Spleen	concordance
ENSG00000084090	STARD7	Heart_Ventricle	concordance
ENSG00000084090	STARD7	Muscle_Skeletal	concordance
ENSG00000084093	REST	Skin_Unexpo	discordance_prt_high
ENSG00000084093	REST	Skin_Unexpo	discordance_prt_high
ENSG00000084110	HAL	Liver	concordance
ENSG00000084110	HAL	Liver	concordance
